timestamp,operation,status_code,latency_ms
2026-08-13T17:47:31.032851634Z,read,200,20.632
2026-08-13T17:47:31.050041736Z,read,200,3.541
2026-08-13T17:47:31.043043069Z,read,200,10.590
2026-08-13T17:47:31.030236054Z,read,200,23.468
2026-08-13T17:47:31.040781474Z,read,200,12.995
2026-08-13T17:47:31.050208107Z,read,200,4.663
2026-08-13T17:47:31.02348826Z,read,200,34.390
2026-08-13T17:47:31.043302209Z,read,200,14.696
2026-08-13T17:47:31.045265298Z,read,200,13.798
2026-08-13T17:47:31.032771964Z,read,200,26.856
2026-08-13T17:47:31.045200723Z,read,200,14.608
2026-08-13T17:47:31.032129079Z,read,200,28.265
2026-08-13T17:47:31.05394497Z,write,201,16.268
2026-08-13T17:47:31.053504617Z,write,201,16.824
2026-08-13T17:47:31.053715048Z,write,201,16.456
2026-08-13T17:47:31.053324624Z,read,200,21.503
2026-08-13T17:47:31.053644715Z,write,201,28.012
2026-08-13T17:47:31.059121279Z,write,201,24.281
2026-08-13T17:47:31.070241878Z,write,201,14.793
2026-08-13T17:47:31.053126761Z,read,200,33.131
2026-08-13T17:47:31.059638728Z,read,200,27.399
2026-08-13T17:47:31.060406872Z,read,200,26.819
2026-08-13T17:47:31.053274161Z,read,200,34.066
2026-08-13T17:47:31.057892099Z,read,200,29.517
2026-08-13T17:47:31.059892324Z,read,200,29.261
2026-08-13T17:47:31.053217715Z,read,200,36.551
2026-08-13T17:47:31.049502043Z,read,200,40.667
2026-08-13T17:47:31.048433883Z,read,200,42.226
2026-08-13T17:47:31.054888537Z,read,200,37.022
2026-08-13T17:47:31.053062271Z,read,200,39.806
2026-08-13T17:47:31.05359108Z,read,200,39.370
2026-08-13T17:47:31.058008028Z,read,200,35.036
2026-08-13T17:47:31.050112549Z,read,200,43.002
2026-08-13T17:47:31.070829383Z,write,201,26.015
2026-08-13T17:47:31.074847066Z,read,200,23.823
2026-08-13T17:47:31.070337634Z,read,200,29.708
2026-08-13T17:47:31.085065216Z,write,201,27.295
2026-08-13T17:47:31.08741656Z,read,200,25.323
2026-08-13T17:47:31.083420791Z,read,200,30.076
2026-08-13T17:47:31.086273135Z,read,200,27.293
2026-08-13T17:47:31.081678853Z,read,200,33.054
2026-08-13T17:47:31.089168375Z,read,200,26.638
2026-08-13T17:47:31.09021959Z,write,201,32.840
2026-08-13T17:47:31.089781308Z,read,200,33.664
2026-08-13T17:47:31.093053497Z,read,200,30.919
2026-08-13T17:47:31.087349696Z,read,200,37.014
2026-08-13T17:47:31.098698329Z,write,201,25.862
2026-08-13T17:47:31.087242911Z,write,201,37.531
2026-08-13T17:47:31.092976039Z,write,201,32.011
2026-08-13T17:47:31.087060512Z,write,201,38.318
2026-08-13T17:47:31.091929777Z,write,201,33.936
2026-08-13T17:47:31.093123161Z,read,200,33.543
2026-08-13T17:47:31.100082773Z,write,201,26.695
2026-08-13T17:47:31.112794583Z,write,201,23.721
2026-08-13T17:47:31.124813901Z,write,201,12.434
2026-08-13T17:47:31.125395387Z,write,201,11.879
2026-08-13T17:47:31.112382734Z,read,200,29.719
2026-08-13T17:47:31.113637378Z,read,200,28.721
2026-08-13T17:47:31.115971223Z,read,200,26.566
2026-08-13T17:47:31.090672193Z,read,200,52.034
2026-08-13T17:47:31.113510562Z,read,200,29.286
2026-08-13T17:47:31.096859975Z,read,200,46.071
2026-08-13T17:47:31.092881331Z,read,200,50.195
2026-08-13T17:47:31.114746473Z,read,200,28.658
2026-08-13T17:47:31.124575812Z,write,201,24.258
2026-08-13T17:47:31.123996516Z,write,201,32.295
2026-08-13T17:47:31.124384794Z,write,201,32.196
2026-08-13T17:47:31.125884521Z,write,201,30.838
2026-08-13T17:47:31.126789915Z,read,200,32.973
2026-08-13T17:47:31.123079942Z,read,200,37.486
2026-08-13T17:47:31.143091836Z,write,201,17.577
2026-08-13T17:47:31.142381123Z,write,201,20.257
2026-08-13T17:47:31.14271668Z,read,200,20.182
2026-08-13T17:47:31.137285044Z,read,200,26.927
2026-08-13T17:47:31.143446455Z,read,200,21.274
2026-08-13T17:47:31.142548943Z,read,200,23.479
2026-08-13T17:47:31.136539485Z,read,200,30.386
2026-08-13T17:47:31.142806223Z,read,200,27.892
2026-08-13T17:47:31.13726409Z,read,200,33.677
2026-08-13T17:47:31.148859514Z,read,200,22.291
2026-08-13T17:47:31.142940729Z,read,200,28.255
2026-08-13T17:47:31.124998001Z,read,200,46.354
2026-08-13T17:47:31.123460268Z,read,200,47.891
2026-08-13T17:47:31.14211985Z,read,200,29.370
2026-08-13T17:47:31.126683372Z,read,200,44.969
2026-08-13T17:47:31.160591927Z,write,201,22.720
2026-08-13T17:47:31.164238239Z,write,201,19.285
2026-08-13T17:47:31.164741403Z,write,201,18.955
2026-08-13T17:47:31.166049183Z,write,201,24.197
2026-08-13T17:47:31.159909225Z,read,200,34.703
2026-08-13T17:47:31.170729093Z,write,201,24.139
2026-08-13T17:47:31.171369996Z,write,201,23.676
