timestamp,operation,status_code,latency_ms
2026-08-17T16:18:15.358804524Z,read,200,74.994
2026-08-17T16:18:15.396552739Z,read,200,43.290
2026-08-17T16:18:15.402089231Z,write,201,38.716
2026-08-17T16:18:15.405726779Z,write,201,35.333
2026-08-17T16:18:15.419047107Z,write,201,27.288
2026-08-17T16:18:15.403773604Z,read,200,44.051
2026-08-17T16:18:15.41855343Z,read,200,31.075
2026-08-17T16:18:15.426813004Z,read,200,23.047
2026-08-17T16:18:15.410590281Z,read,200,39.469
2026-08-17T16:18:15.433560059Z,read,200,16.655
2026-08-17T16:18:15.423767292Z,write,201,26.613
2026-08-17T16:18:15.418836015Z,read,200,34.215
2026-08-17T16:18:15.431107604Z,read,200,22.399
2026-08-17T16:18:15.416791368Z,write,201,41.367
2026-08-17T16:18:15.433811762Z,read,200,39.882
2026-08-17T16:18:15.417521461Z,read,200,57.036
2026-08-17T16:18:15.450226264Z,read,200,25.330
2026-08-17T16:18:15.458187181Z,read,200,17.556
2026-08-17T16:18:15.441073362Z,read,200,34.857
2026-08-17T16:18:15.446362514Z,read,200,29.708
2026-08-17T16:18:15.439870078Z,read,200,39.538
2026-08-17T16:18:15.428781541Z,read,200,50.839
2026-08-17T16:18:15.449683776Z,write,201,30.084
2026-08-17T16:18:15.450390867Z,read,200,30.803
2026-08-17T16:18:15.4478511Z,read,200,33.598
2026-08-17T16:18:15.417296348Z,read,200,65.122
2026-08-17T16:18:15.453523246Z,read,200,30.158
2026-08-17T16:18:15.449874909Z,read,200,34.031
2026-08-17T16:18:15.473722712Z,read,200,13.397
2026-08-17T16:18:15.417719848Z,read,200,72.913
2026-08-17T16:18:15.429796932Z,read,200,61.149
2026-08-17T16:18:15.453075225Z,read,200,38.085
2026-08-17T16:18:15.450072135Z,read,200,41.240
2026-08-17T16:18:15.422280588Z,read,200,69.203
2026-08-17T16:18:15.44082568Z,read,200,50.831
2026-08-17T16:18:15.483919497Z,read,200,14.172
2026-08-17T16:18:15.4794329Z,read,200,18.924
2026-08-17T16:18:15.474578328Z,read,200,24.048
2026-08-17T16:18:15.476080904Z,read,200,27.969
2026-08-17T16:18:15.48146391Z,read,200,22.691
2026-08-17T16:18:15.479789749Z,write,201,26.375
2026-08-17T16:18:15.475583164Z,write,201,36.610
2026-08-17T16:18:15.490969035Z,write,201,21.667
2026-08-17T16:18:15.491171529Z,read,200,24.124
2026-08-17T16:18:15.487143319Z,read,200,28.279
2026-08-17T16:18:15.482433415Z,read,200,35.402
2026-08-17T16:18:15.515433784Z,read,200,6.845
2026-08-17T16:18:15.490658507Z,read,200,31.753
2026-08-17T16:18:15.504076242Z,read,200,18.438
2026-08-17T16:18:15.498152492Z,write,201,24.428
2026-08-17T16:18:15.512221635Z,read,200,10.447
2026-08-17T16:18:15.491341786Z,read,200,31.389
2026-08-17T16:18:15.504169187Z,read,200,18.610
2026-08-17T16:18:15.483696775Z,read,200,42.037
2026-08-17T16:18:15.491494362Z,read,200,34.930
2026-08-17T16:18:15.498639653Z,read,200,28.377
2026-08-17T16:18:15.475942022Z,read,200,51.502
2026-08-17T16:18:15.506187944Z,read,200,21.656
2026-08-17T16:18:15.49167845Z,read,200,37.182
2026-08-17T16:18:15.481211187Z,read,200,47.879
2026-08-17T16:18:15.479634134Z,read,200,49.693
2026-08-17T16:18:15.498371403Z,read,200,31.163
2026-08-17T16:18:15.47575507Z,read,200,54.054
2026-08-17T16:18:15.522437057Z,write,201,28.585
2026-08-17T16:18:15.522790113Z,write,201,31.149
2026-08-17T16:18:15.52259516Z,write,201,33.957
